userid,amount,usercurrencyamount,usercurrencycode,provider,countrycode,market,coins
24ec0ea9-9d21-47ca-a0f7-739d0f179188,2.12,2.05,usd,paypal,us,us,117
0da1c231-4f83-45e6-8520-d07596dd50e2,2.1,2.05,usd,paypal,us,us,7850
6c16adb4-bdaa-4994-8845-0ce6f5615eea,2.05,2.03,usd,paypal,us,ios-us,424
16c105a3-4205-41df-96b8-792d127b60fa,2.26,2.02,usd,paypal,us,ios-us,5020
46fa9917-5fbd-4263-9f8c-4e0e6d092398,0.26,0.26,usd,paypal,us,ios-us,510
46fa9917-5fbd-4263-9f8c-4e0e6d092398,0.13,0.13,usd,ukraine,us,ios-us,510
565ff2b7-39f9-40e9-9cb9-7d1c72c167a9,2.94,2.87,usd,paypal,us,ios-us,8134
0def6008-c114-4956-93c1-d9e339fdb5e6,2.79,2.68,usd,paypal,us,us,1450
47fe064f-5978-4e92-a96b-a24764032cb4,1.05,1.05,usd,amazon,us,ios-us,1444
9a1719db-bcfb-4fbc-afd6-d4c75fff5a7e,1.37,1.37,usd,paypal,us,ios-us,2696
21dc8bd5-94bb-41f3-a9ac-6194f54ac95c,2.74,2.73,usd,paypal,us,ios-us,990
6768bd1d-46a5-47b6-a463-7d213d197570,9.91,9.8,usd,amazon,us,ios-us,6390
d959731f-9541-417d-ae88-fa9f6c02659e,2.01,2.0,usd,paypal,us,ios-us,2205
2a74aaed-7816-493e-b105-b9e3596cba41,1.09,1.09,usd,amazon,us,ios-us,8450
b6c7d5d9-3ebb-4231-9db2-339361eddd65,0.72,0.72,usd,paypal,us,ios-us,660
636ef6e4-5837-4d42-abbb-02d3a38cbe4a,2.1,2.05,usd,paypal,us,ios-us,80040
2338ff9a-bd63-405a-aa9b-6ac1d5f9e5af,1.52,1.52,usd,paypal,us,us,615
21d8df67-0715-4b2c-8c4e-01c7de7655a0,2.19,2.17,usd,paypal,us,us-staging,480
2b9b0feb-7cc0-47cb-a462-99cbe75dfa01,0.86,0.86,usd,paypal,us,us,12
5b321aef-b820-4883-b358-066fb7ab84c4,10.02,9.91,usd,paypal,us,us-staging,135
a1c23139-3e83-4401-8315-e16bd8f0e433,1.1,1.1,usd,paypal,us,us,770
77339d51-581e-4d44-96f9-3134c5d26f0e,12.61,12.44,usd,paypal,us,us-staging,380
cdb9321d-1089-421e-aac2-a8d29711f8a8,0.15,0.15,usd,amazon,us,us,380
e8e680b1-cb47-47b3-98b4-90cea53b8593,3.32,3.2,usd,paypal,us,us,400
73468ef7-476a-4110-8656-6a83d865e786,2.26,2.19,usd,paypal,us,us,6075
ecf89957-a1a9-4d9c-a586-539f23c9766e,6.03,5.99,usd,paypal,us,us-staging,85775
4adacb91-c34f-4ca0-9e99-436fc2ba1a69,11.25,10.73,usd,walmart,us,us,24
ce6c16c3-a971-4c84-b520-ec3502b4cf42,2.16,2.15,usd,paypal,us,ios-us,3588
cfd7d4ce-3068-412e-8421-456c0fb12b71,0.78,0.77,usd,amazon,us,us,1828
ccf82086-44ba-4ba2-9137-4dca7c16e73f,0.42,0.42,usd,paypal,us,ios-us,1305
7549a907-1feb-4db1-b782-90a1facdd9be,5.26,5.19,usd,paypal,us,us,825
bcf262c4-dcf4-44fd-834f-1a7ce5bb1297,2.12,2.08,usd,paypal,us,ios-us,375
65eefb8b-4c43-4e39-8647-361eeb90e534,4.76,4.54,usd,paypal,us,ios-us,1275
56166f76-333f-453a-a213-94a9a7441414,4.41,4.3,usd,paypal,us,ios-us,9750
ce0195ec-0105-4e47-9aba-acd626d3bd3f,0.62,0.62,usd,amazon,us,ios-us,15960
f74e108e-d01b-4085-86c7-7543c87c12cc,4.63,4.51,usd,paypal,us,us,3900
19630fb5-aaeb-4c3d-b97a-a980998818b7,3.42,3.31,usd,paypal,us,us,1392
b40d42f8-e1a7-4304-879d-51506e602fbd,2.17,2.04,usd,paypal,us,us,988
4ad61125-9527-4ac6-8add-6ce8ce1adb13,5.2,5.15,usd,paypal,us,us-staging,1320
2d4fbdfc-f04e-4a56-af07-79c8607abfd0,2.3,2.25,usd,paypal,us,us,32
29bea9f0-9442-45ad-8ded-eee45fe7a26d,2.18,2.14,usd,paypal,us,us,70
0dbbb6b3-1411-456c-8da6-54c310f2e7ea,2.85,2.78,usd,paypal,us,us,3320
feb54775-49e0-44ee-b91c-819d726a18d7,2.24,2.14,usd,paypal,us,ios-us,690
45f765a5-467b-4565-8ae8-fe1db7ab6c80,0.11,0.11,usd,amazon,us,ios-us,320
870971e1-6013-4ddd-9ff2-87a633c7ebab,0.41,0.41,usd,paypal,us,us-staging,329
6124b9cf-7ecd-4b99-bc7d-955cc6e2f1cb,2.29,2.23,usd,paypal,us,us,355
66553ccd-ced1-4b91-8669-c87b14ce4d9a,0.94,0.94,usd,amazon,us,ios-us,4400
b5627a1a-ce31-49b8-944b-820933bfc9e5,2.37,2.37,usd,paypal,us,ios-us,344
a04085bf-6adb-4a70-8f06-06641ff386e0,2.4,2.37,usd,paypal,us,us-staging,356
dcd43810-c2f6-4548-890a-7aa68e026496,1.38,1.38,usd,amazon,us,us-staging,1375
cd92c8cb-664e-4e1b-bed4-2c264d83d145,1.2,1.2,usd,paypal,us,us,1060
0c030a50-45bf-43f9-ae56-0c9f030a7d7a,1.41,1.41,usd,amazon,us,us-staging,900
21d8d27e-230b-45a5-8fda-2b5a6fc82d62,0.22,0.22,usd,paypal,us,us-staging,360
d552e426-0238-4f01-a60a-a0e900a70210,7.07,6.96,usd,paypal,us,us,302850
b659ae19-10b5-4d96-b3a5-c5c8916f753f,2.8,2.71,usd,paypal,us,ios-us,1700
dbbda311-2346-4848-9b2f-36f90ec3ec4a,2.96,2.95,usd,paypal,us,ios-us,10
5854d2d3-8fce-4446-af8e-9799b354c67c,2.73,2.71,usd,paypal,us,us,25
319da86b-8baa-4cc5-8526-598c6aed6edc,6.97,6.76,usd,paypal,us,us-staging,415
f05e6512-30a4-46aa-a5bf-44fc1cb8c557,9.25,8.97,usd,walmart,us,us-staging,380
2730a113-e0e7-4298-98be-448230ea7e33,3.11,3.1,usd,paypal,us,us,5060
676cc764-5e61-410c-8a85-28424b5deb8b,10.9,10.66,usd,paypal,us,us-staging,500
a9ba20c5-9b26-4288-955b-16d656c9a4d4,2.18,2.12,usd,paypal,us,us-staging,278
2551f6f3-60cb-4681-8cf8-1cd443b429bd,5.23,5.03,usd,paypal,us,us,658
f60ce2ae-17b7-447c-b92b-5345d239e439,1.56,1.52,usd,paypal,us,us-staging,332
fe717d9e-1458-4e03-8f7d-2c5c2db6e824,2.43,2.39,usd,paypal,us,ios-us,57820
2fba335a-3dd5-48e3-97cd-557a73c00390,5.32,5.3,usd,paypal,us,us,1470
2f95c2a2-8539-4d40-a2c0-5976d6313ba9,7.46,7.44,usd,paypal,us,us,220
2dabaf61-6cd2-41af-9456-243b839188cc,2.52,2.43,usd,paypal,us,us,90
653f06ef-7ecf-45fe-acf2-ab5cc855ff5f,2.29,2.24,usd,paypal,us,us,255
4f9629e2-9701-4630-bfd3-07d59ffdb3cd,2.1,2.05,usd,paypal,us,us,340
89b3e4dd-8666-472b-a0ab-3ef9f475b59b,12.25,12.21,usd,paypal,us,us,580
15c570cf-601f-4fbf-b6bf-0526f796e37c,2.06,2.02,usd,paypal,us,us,28540
1f7a273c-018d-488d-ba77-f1682d5baf05,3.49,3.46,usd,paypal,us,ios-us,418
08e25051-3205-43d3-9c0b-9ba0cac3bb39,2.28,2.25,usd,paypal,us,ios-us,210
d08f3712-edc3-461f-8f46-fcfcee421bea,2.09,2.06,usd,paypal,us,us-staging,180
bd99790f-dadc-4a2b-af68-c4fd403242cd,1.07,1.07,usd,paypal,us,us-staging,300
efc916ea-0463-4eb8-a9da-8dc87e48b6c8,0.06,0.06,usd,amazon,us,us-staging,800
e335f474-370a-4ab7-ae60-976eb19af88a,2.81,2.8,usd,paypal,us,us,910
68d88ad7-6710-45ff-96ba-ff0a1ff11f12,30.0,30.0,usd,paypal,us,ios-us,500
b5ef56c2-d371-4139-9fac-fc448c734a6f,2.34,2.28,usd,paypal,us,us,61200
244589f5-c7e4-4f55-bf20-8e23a8a8a63c,1.64,1.61,usd,paypal,us,us,80
e1df68be-84f1-4aa6-9b9c-947622ee4ee1,11.53,11.3,usd,paypal,us,ios-us,310
9b97f4a9-31ab-4ee3-8d96-c19b6b4adf44,0.42,0.42,usd,paypal,us,ios-us,165
09afb9d5-cb83-4790-b9a8-5ab3bb26e71d,2.25,2.15,usd,paypal,us,us-staging,40
532c18d6-0c5b-4153-a84b-7c72f5db0e6a,2.27,2.26,usd,paypal,us,us-staging,4140
3f9301f0-6cff-40cd-ad99-4a46c2dc3d54,7.51,7.4,usd,paypal,us,us,7500
9ae6da45-795b-4067-afcc-bbae4849249b,0.54,0.54,usd,amazon,us,ios-us,290
1fc5d13a-9a89-448f-bb56-5114227cf8eb,1.51,1.5,usd,amazon,us,ios-us,1250
9a3ad9c5-4e30-4745-b8b5-f68bd1fcc5b8,0.53,0.53,usd,paypal,us,us,1995
f644bc19-3b3f-42c7-a449-5710af8c4545,1.15,1.15,usd,paypal,us,ios-us,330
00aaa5af-6cde-4d89-ae3e-9bbe20e0fec0,2.34,2.29,usd,paypal,us,us,120
582af4d0-2c5a-4170-8c4a-c3d64fa59182,6.73,6.69,usd,paypal,us,us,500
7c0cf3b8-c889-453b-8f8b-b23a8bdda734,2.31,2.15,usd,paypal,us,us,8
cd988487-2ee2-49a6-8832-5410848011b5,2.38,2.33,usd,paypal,us,ios-us,43625
857d1fbf-3ded-4c03-a93d-03cede6bd8a1,0.46,0.46,usd,paypal,us,ios-us,30
8ff134af-e09e-4116-8797-34897cc5036a,0.96,0.96,usd,paypal,us,us-staging,70
d1802da8-83cc-4df4-b9ba-91444c173634,2.34,2.31,usd,paypal,us,us-staging,75
56d3d6f7-9b9f-42a0-a7fb-cc6b58344b92,2.11,2.02,usd,paypal,us,us,9240
061e9073-9237-4041-8c6f-f7c7f3cb1f5e,2.6,2.59,usd,paypal,us,ios-us,110
6f463af6-c168-46ef-9377-b345c2327e4b,3.04,3.03,usd,paypal,us,us,1260
92842f10-50a2-4dcf-acb8-0811f8424bda,1.0,1.0,usd,paypal,us,ios-us,30
067a6df8-a9d0-4572-bba6-b55db5355b88,0.84,0.84,usd,amazon,us,ios-us,550
067a6df8-a9d0-4572-bba6-b55db5355b88,1.53,1.52,usd,paypal,us,ios-us,550
3fb705b4-f1c6-4f0c-a3ca-c2716795f9be,11.85,11.65,usd,paypal,us,us,310
6a1ac98b-2911-4daa-bbfe-bbef1e2f8b62,2.12,2.06,usd,paypal,us,us,20440
94ac868e-c1bc-4310-8693-4a8da253fc60,2.11,2.08,usd,paypal,us,us,120
ac0eb502-15bf-47a8-9000-be24423c2f06,2.12,2.09,usd,paypal,us,us,330
c0a85cc5-341f-41cf-8195-dbda9f3410c3,2.5,2.47,usd,paypal,us,ios-us,85
f63091e6-49a5-4acf-a036-dec4948be186,2.07,2.05,usd,amazon,us,us,36
5d462783-d7fb-4f25-a8d6-aea2173f05df,2.03,2.0,usd,paypal,us,ios-us,250
e70b47ad-6382-419e-aa05-ac72960f365f,0.12,0.12,usd,amazon,us,us-staging,2400
1180e363-9a2a-40f6-ade9-08310b0e0859,2.14,2.04,usd,paypal,us,us,600
9d93dfd2-a29d-4f88-b2a1-fbaffe724a2e,2.15,2.12,usd,paypal,us,us,40
9ac212df-9473-42d2-bd17-1abb4fc3f7b8,1.75,1.75,usd,amazon,us,us,230
a9a09c37-aace-4cd2-989c-2d2166107c25,6.54,6.53,usd,paypal,us,us-staging,15
64976dfa-a12e-4f1b-a2b2-c7f99ed104bd,3.05,2.72,usd,paypal,us,us,210
52d8e8ac-7c5e-4810-b698-9acf485e7a10,1.08,1.06,usd,paypal,us,ios-us,2530
69c7fb39-2464-4d9f-8e5f-25586711cfd6,0.07,0.07,usd,amazon,us,us,620
8461a8d8-af97-443e-b3ac-52c6e7cdf5fe,0.2,0.2,usd,paypal,us,us,1560
5e2bfaa7-264f-4035-8e31-979643cfb066,1.14,1.14,usd,paypal,us,us-staging,420
dba81faa-ceec-4f1c-a933-44ba968c3481,1.0,0.99,usd,amazon,us,us,30
23809288-1821-4345-bd18-b650a205eb02,0.58,0.58,usd,amazon,us,ios-us,100
932192ad-0af4-46cb-bb94-3f077a07e868,0.22,0.22,usd,the_hunger_project,us,us-staging,60
4a2012de-5f3d-4239-bbfb-f19780e71eef,2.5,2.44,usd,paypal,us,us-staging,8
beff720f-b16a-4b53-b1e5-c0fed33d968a,2.53,2.47,usd,paypal,us,us,180
0fd7515d-992b-49a7-92d7-f5425510054a,4.79,4.65,usd,paypal,us,us,269
0016417c-fefe-4a7a-a4dc-5499270e4467,2.48,2.44,usd,paypal,us,ios-us,53060
fb1dbd11-56c4-4557-b3b6-da6dc8150630,0.08,0.08,usd,amazon,us,us,64
1b1b014d-82a2-4bcb-b4b4-fde5a9e55ba1,2.6,2.59,usd,paypal,us,us,360
b8d341d0-92c8-45e6-98a8-ec0d138b66f7,1.21,1.21,usd,amazon,us,us-staging,200
d6c5d0ad-1ffe-44c3-b9a0-96b3b4ef1e81,0.25,0.25,usd,amazon,us,us,5620
c989e162-530c-478f-97e7-01287f353f65,2.27,2.17,usd,paypal,us,us,36
7775bae3-2225-4e88-9022-776b2e442ec4,3.74,3.71,usd,paypal,us,us-staging,640
bbb85ed3-027d-4916-b157-8d622eff7360,1.16,1.15,usd,amazon,us,us-staging,60
16c9b696-ebf0-4b8d-a1c7-97daf08faf28,0.74,0.72,usd,amazon,us,ios-us,64
2c51a6cc-de37-4f8c-a3a4-52fb8879c967,4.93,4.87,usd,paypal,us,us,80
a35487e5-f81b-45a8-9627-4089458092f3,1.98,1.9,usd,paypal,us,us,24
da2aeb3d-1d01-4f54-a2e8-682c90ec7ef1,2.96,2.96,usd,paypal,us,us-staging,135
3caf790e-404c-47b4-b61f-e747ddc88910,3.29,3.22,usd,paypal,us,us,120
3b3bc30a-0ebb-49ed-89b6-461235e3cf71,2.05,2.02,usd,paypal,us,us-staging,30
eecec08f-8343-434d-a7a3-8abec57fae8b,2.87,2.81,usd,paypal,us,us-staging,420
08024cf8-7c3f-4375-b1be-b6600231afe5,3.04,3.01,usd,paypal,us,us,13
306bbedd-30da-44d7-8906-2d9bf9e4177a,8.25,8.16,usd,paypal,us,ios-us,35
9d3fada9-69f0-4053-9107-4a7f82b21f14,1.11,1.11,usd,paypal,us,ios-us,210
86be15e2-f6a6-4ad9-9c7a-b124cc0a5abe,3.31,3.3,usd,paypal,us,us,30
170b8c1c-f1b2-441b-b15e-2cada6b9b61c,2.43,2.37,usd,paypal,us,ios-us,32830
0748cecb-7217-486d-8b1b-ebe87ec7a852,1.33,1.32,usd,paypal,us,us,3
97f94a0b-fe73-4615-9c0e-4dce18497185,6.92,6.72,usd,paypal,us,us,200
65ddc638-b31a-4798-81b4-e938b9d93b19,2.11,2.03,usd,paypal,us,ios-us,5190
1d7c0251-6154-4992-bd8a-668d31cad259,0.93,0.93,usd,paypal,us,us-staging,60
813f4aed-3ba2-48a5-9fa4-629d33e0803a,2.0,2.0,usd,paypal,us,us,420
32402f58-aeda-4a57-a344-f097575c2d40,2.4,2.39,usd,paypal,us,ios-us,40
a2dba8fa-4a81-4d9c-9afa-1d52193364d8,3.81,3.76,usd,paypal,us,us,32
262af1ef-7ec4-4fdd-80fd-9721ade9fda8,4.78,4.7,usd,paypal,us,us,4200
211af48d-993c-42e4-9d81-9418e0d3f851,0.36,0.35,usd,paypal,us,us-staging,12
bc05c2d0-e226-4900-b109-8ab80b472906,2.48,2.45,usd,target,us,us,540
3b468cd3-1f65-4a0e-8f08-05450ad3ecdd,5.26,5.0,usd,paypal,us,us,5200
dd8dc64e-cc2e-4232-b4e3-5889f135d9eb,0.87,0.87,usd,paypal,us,us,400
ed852c8a-6219-4724-8d58-727c3b516ea1,2.38,2.36,usd,paypal,us,us-staging,90
228594b2-b390-4aaf-8608-612deaf1eec3,2.26,2.03,usd,paypal,us,us,430
967b3d3d-bdca-4dc4-a6d2-a2b099914ad4,2.84,2.79,usd,paypal,us,us,370
0399cd85-d673-4583-b4c4-8180aaf058d9,2.63,2.54,usd,paypal,us,us,45
109b6d4e-858a-407e-9870-4554b21250fc,2.2,2.14,usd,paypal,us,us-staging,390
d4583c51-6229-4e26-8f27-fb0a2a86197e,3.48,3.34,usd,paypal,us,us-staging,10
a2652382-f8be-4d67-9c5e-ca6e87c33572,2.27,2.27,usd,paypal,us,ios-us,52
a2652382-f8be-4d67-9c5e-ca6e87c33572,1.36,1.36,usd,amazon,us,ios-us,52
7a7818ba-d5bc-43fc-b6a1-c828ac46cad1,2.14,2.12,usd,paypal,us,us-staging,100
24eda5f0-f779-44c9-9840-fe2f63573965,2.34,2.3,usd,paypal,us,us,140
d1745a3f-324f-4adc-90eb-544e44b22bf7,4.91,4.82,usd,paypal,us,us-staging,4
ce52bb56-76fb-4675-b37f-51f9e2e05102,2.28,2.23,usd,paypal,us,us,630
12eaf58f-0a91-4036-884e-8af2468e59bf,2.57,2.51,usd,paypal,us,us,1710
d1ee5c73-9a9c-4b6b-8977-23e97720335d,4.54,4.48,usd,amazon,us,ios-us,2000
f81782e3-771e-4b75-8022-1b7695b6b6b4,0.24,0.24,usd,paypal,us,us-staging,4
0841d584-a6c7-4439-acbe-9703f175abde,0.97,0.97,usd,amazon,us,us,120
2d0ffbb9-236b-4368-9ed6-18acf5457c7c,2.09,2.03,usd,paypal,us,us,15
56443a3b-630e-47e2-b0e2-37890530e360,2.15,2.11,usd,paypal,us,ios-us,2310
41c1aee9-80b2-4fba-827d-4ed0d7e70efe,0.5,0.5,usd,paypal,us,us-staging,3
c9d9ea37-6276-4533-a82a-756d3b288eb1,2.24,2.19,usd,paypal,us,us-staging,6
05b2b348-2180-404b-a76e-2e6e64b34c56,2.94,2.94,usd,paypal,us,us,45
6af1befa-ad5f-4f27-bba0-01718bb4c0cd,2.14,2.14,usd,paypal,us,us,10
60e887ca-8135-43d3-956d-ce1d6a22efa9,2.09,2.08,usd,paypal,us,ios-us,4588
0213dcd2-09c7-4330-80ff-f8159b962039,2.19,2.12,usd,paypal,us,ios-us,10817
4a98a499-88b2-42c9-a73d-cf164b85a955,10.9,10.76,usd,walmart,us,us,5030
861de1ea-a704-4ed8-bd18-cdba976b5a69,3.06,3.0,usd,paypal,us,ios-us,10556200
3108fb96-908c-4067-954a-7af67af652a4,1.79,1.79,usd,amazon,us,ios-us,36295
a368c35b-24c4-498b-aff1-e05ad529eb0d,2.1,2.06,usd,paypal,us,us,1109290
3e80a384-7dba-421f-bcfa-bfd7f966da47,1.96,1.95,usd,paypal,us,ios-us,13920
a7608f8f-656c-4bdd-863e-5b3f910b390c,9.9,9.67,usd,paypal,us,us,315375
e498d1f8-e4aa-4353-ad20-1fbc1d183b3c,2.15,2.05,usd,paypal,us,us,1346
2d494138-ac43-419d-85aa-db25eb32fd36,10.27,10.17,usd,paypal,us,us,23800
cb200d36-bb2c-4584-8686-ed8481b104fa,2.24,2.19,usd,paypal,us,us,11126
b5c4acc0-a5bc-422c-bcf1-0f6f60579124,10.92,10.5,usd,paypal,us,us,7233
afb72fc9-73de-497f-8831-13d1ac75848f,2.69,2.65,usd,paypal,us,us-staging,13026
d3f42aae-685c-4e87-8068-6946d605a4a4,6.7,6.66,usd,paypal,us,us-staging,2931
f1bd53a7-9c4b-4345-9b17-ba631603e5ec,4.49,4.35,usd,paypal,us,us,11747
11266abc-9d4a-4cf3-b419-4c78b9f2d8f5,3.54,3.53,usd,paypal,us,us-staging,6216
d9ca51cd-72ac-4442-bc44-b305165c1593,9.98,9.34,usd,paypal,us,us,5742
2595ec05-8fad-4653-beeb-6f9ddc477fa1,2.03,2.01,usd,paypal,us,us-staging,4195
0c6a6118-0251-4d53-9119-28200aaafc47,2.09,2.0,usd,paypal,us,us-staging,9864
743056a9-bed3-48c4-a85d-a9ef9507166c,1.34,1.34,usd,paypal,us,us,6389
e335f474-370a-4ab7-ae60-976eb19af88a,2.81,2.8,usd,paypal,us,us,3120
0b07e287-55db-405f-82d2-ef63304eaa04,2.2,2.15,usd,paypal,us,us,1580
983bd885-d84b-470c-8c6f-465996a77e97,7.17,7.04,usd,paypal,us,us,2940
3ed3228e-8563-48eb-ae73-62738d8128c7,1.51,1.5,usd,paypal,us,us-staging,48160
1a5fbcff-e85b-4a94-9fa2-5857f44ba7b9,3.23,3.16,usd,paypal,us,us-staging,10068800
607e3e50-deb0-4b0d-a662-602202c2cd6b,2.34,2.26,usd,paypal,us,us,1363580
151a0f16-826c-49cd-863c-ea666db1e597,2.58,2.56,usd,paypal,us,us-staging,858960
f6565998-9625-415b-936c-c4ca9ba0d1a8,3.35,3.17,usd,paypal,us,us,40635
a74b8082-df50-4b12-8a5c-455291415e19,2.12,2.03,usd,paypal,us,us,1063265
da67017c-9cb8-4790-95c3-dca39df6a303,7.87,7.86,usd,paypal,us,us,2026885
e880df31-8a10-4bf8-b0ba-61ba5317f23b,3.36,3.23,usd,paypal,us,us,1150
d699721b-a5e8-4eff-a3ad-0b8f46c325a7,0.27,0.27,usd,paypal,us,ios-us,262
d699721b-a5e8-4eff-a3ad-0b8f46c325a7,0.29,0.29,usd,the_hunger_project,us,ios-us,262
80ec5894-53db-4797-b778-c6dde5c7b6b4,2.19,2.13,usd,paypal,us,us,410
ed256792-8f2c-4003-be67-643717d511a3,1.33,1.33,usd,paypal,us,ios-us,314
2254a056-905a-4ee9-87b6-f408527ea3c6,1.9,1.9,usd,amazon,us,ios-us,662
2254a056-905a-4ee9-87b6-f408527ea3c6,0.25,0.25,usd,paypal,us,ios-us,662
e95e9893-03c5-42fb-8830-617596f23174,2.41,2.34,usd,paypal,us,ios-us,150
ed7f3995-9e3f-4c88-84a6-3b4838dd4111,3.9,3.88,usd,paypal,us,ios-us,1830
3db38c14-0ce8-4d72-b2d2-526e936d04dd,0.76,0.76,usd,paypal,us,ios-us,750
3db38c14-0ce8-4d72-b2d2-526e936d04dd,1.35,1.35,usd,amazon,us,ios-us,750
7a574046-17d5-478c-a26c-7393859c2123,0.55,0.55,usd,paypal,us,ios-us,6660
fa40eb4d-bba1-4ccb-99fa-0e0ab64fc78f,2.51,2.47,usd,paypal,us,ios-us,479550
efdd2a48-8d19-4138-9c74-0257367c637c,1.06,1.04,usd,amazon,us,ios-us,17820
4e509285-b66b-4c16-8a03-4a02bec1658d,1.38,1.38,usd,paypal,us,ios-us,21450
d3d7f5c9-9277-40fd-a540-5f5317dd4b2f,15.42,15.06,usd,paypal,us,us-staging,80
65d1e88c-a5e6-416b-bd67-09a0456d6636,2.03,2.0,usd,paypal,us,ios-us,465
e9a194df-a82b-489b-b31f-8d2ca04909df,2.2,2.09,usd,paypal,us,ios-us,535
4eca1c04-88ff-449f-b8d7-b707f5c1fba0,2.26,2.15,usd,paypal,us,us-staging,8532
e0c35521-8542-45b3-b669-75f88b3810a9,8.03,7.89,usd,paypal,us,us,8494
26249925-7989-4dda-872e-b5ef531ac38d,2.28,2.24,usd,paypal,us,us,7630
16201d3e-5801-46e2-90f0-e22a47accb25,2.77,2.75,usd,paypal,us,us,280
9954b77c-a6d7-4267-8d88-5f97de877d20,2.59,2.54,usd,paypal,us,us,12366
764e775e-6e74-4aa7-846b-7b5d75c7579b,2.97,2.94,usd,paypal,us,us,420
d3ac80d0-46f5-4163-8862-7d78be06513b,6.19,6.03,usd,paypal,us,us,1658
14d934bc-f9d1-4e3b-b4bc-3557d444042b,2.21,2.14,usd,paypal,us,us,238
df5d5c02-9f70-4eb7-9c95-98f457949741,6.42,6.27,usd,paypal,us,us,8214
e416ab31-32d7-4591-a196-3c65ba39e4d8,0.85,0.85,usd,paypal,us,us,444
9a752bb0-12ed-4891-8fce-2697a49e4b03,2.11,2.08,usd,paypal,us,us-staging,834
d08f3712-edc3-461f-8f46-fcfcee421bea,2.09,2.06,usd,paypal,us,us-staging,1070
53c8d548-1676-4708-89bc-5264067c24fa,10.53,10.3,usd,paypal,us,us,430
3b0da4d8-08cd-451a-8c91-54c10f0a14b6,1.43,1.38,usd,amazon,us,us,1710
e9f94b10-c500-4ec6-bf8c-48eca0a885fd,7.08,6.75,usd,paypal,us,us,558
1798eacd-8a55-44dc-9246-e612e502f711,2.39,2.31,usd,paypal,us,us,490
3a3a5761-714b-4cd3-8078-bdcdfcd33e0f,2.51,2.49,usd,paypal,us,us,80
b35c4c60-dd6d-4d1f-a57d-017055d1d76c,0.61,0.61,usd,paypal,us,us-staging,1530
05bd5a49-2e16-45ce-9c2d-f3683a1ee1b4,0.18,0.16,usd,amazon,us,us,968340
8299d9dd-d3f1-4a89-913d-07f9c2b41911,2.12,2.11,usd,paypal,us,us-staging,95160
2a702275-4493-47f3-99b9-cec334071d83,2.1,2.04,usd,paypal,us,us,825
132572aa-e2dd-4bee-83af-02142fd7c480,5.6,5.53,usd,paypal,us,us,5775
c33e3483-3fe4-427c-a9ea-6a10341c1aaf,2.14,2.1,usd,paypal,us,us-staging,660
38492f7c-211c-4595-a030-29b636ba9bb3,2.3,2.28,usd,paypal,us,us,90
b612755d-b12f-4208-813b-774c3ce1efce,0.2,0.2,usd,paypal,us,us-staging,1005
67e1208e-fc76-485f-85a2-01de741ea7f2,0.36,0.34,usd,doctors_without_borders,us,us-staging,45
7453a38a-58d7-4265-8d3a-dba5f7761c40,2.11,2.11,usd,paypal,us,us-staging,240
4dd4048e-7708-4524-86e3-96717e97a702,1.5,1.49,usd,paypal,us,us,420
85d836fa-59c5-4583-b05d-5cac704228b6,0.48,0.48,usd,paypal,us,us,300
58434c5a-a346-49c5-8ab8-034ede900f6e,3.69,3.64,usd,paypal,us,us-staging,8400
365717a7-40a5-4f53-b311-e0a94afe0d35,2.18,2.09,usd,paypal,us,us-staging,15140
3d1b0f9a-608c-457e-8d58-840d48a77d33,2.73,2.66,usd,paypal,us,us,324
98034ea8-d959-468c-9f3d-7dbe75ce9ef4,3.23,3.23,usd,paypal,us,us-staging,300
84249b03-d5f4-4a03-913b-171e4bf32632,2.36,2.35,usd,paypal,us,us,92
fdf354ed-c595-47c6-956a-bbf35a16a944,0.66,0.65,usd,amazon,us,us-staging,42
cb573aed-3f1b-453d-b029-113fea5121b6,8.13,7.86,usd,paypal,us,us,120
dbf9f397-e66a-4377-966d-b5a3e2b6c759,2.97,2.96,usd,paypal,us,us-staging,600
d66f2de2-a9df-41fc-b1a5-0fe666fbb8b3,3.18,3.17,usd,paypal,us,us-staging,210
75a31c83-1010-438b-a063-055dc5227383,2.55,2.52,usd,paypal,us,us,5281
2f5d348c-a6d2-46cd-8b04-e5f776c7c408,2.15,2.1,usd,paypal,us,us,3087
7e3bcc8d-ce39-43be-8fee-d7c00051770e,5.51,5.5,usd,paypal,us,us-staging,1247
7882d90c-c258-4e4f-921e-69d2649f9f3f,5.26,4.95,usd,paypal,us,us,290
97eae3a8-55f0-43fd-90a6-f351d23998c5,0.45,0.45,usd,amazon,us,us,2010
0979f9bf-bb78-4245-b145-415ee23a896b,5.48,5.29,usd,doctors_without_borders,us,ios-us,1640
d6f1dfa2-91c1-4ef3-b5ad-ff7fb27137ee,2.23,2.13,usd,paypal,us,us,3085
bb1c468e-0b47-48fb-a42d-235dad335de3,0.4,0.38,usd,amazon,us,us,4724
b3d48de8-ead4-400c-aab1-79290a4ab42c,2.38,2.37,usd,paypal,us,us-staging,6487
94d32431-27b6-4c9b-aaa1-1205be7b52ff,2.26,2.2,usd,paypal,us,us-staging,1871
139b2512-e859-4744-8062-781ccd0a7c96,3.4,3.22,usd,paypal,us,us,1460
1a8cc4b8-6373-4e38-a368-5ac6cfef24cd,3.03,3.01,usd,paypal,us,us,50
